query	query_len	target_gene	target_len	shared_5mers	sw_score	matches	aligned_len	pct_identity	query_cov	target_cov	target_header
SCF1_old_B9J08_001458	765	B9J08_03708	765	578	4015.0	765	765	100.0	100.0	100.0	KAK8440600.1 hypothetical protein B9J08_03708 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01409	775	38	409.0	129	305	42.295081967213115	39.869281045751634	39.35483870967742	KAK8443049.1 hypothetical protein B9J08_01409 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_02118	1095	21	432.0	159	495	32.121212121212125	64.70588235294117	45.20547945205479	KAK8440825.1 hypothetical protein B9J08_02118 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_04852	1720	17	353.0	117	276	42.391304347826086	36.07843137254902	16.046511627906977	KAK8439301.1 hypothetical protein B9J08_04852 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_04866	1795	14	365.0	165	486	33.95061728395062	63.52941176470588	27.075208913649025	KAK8438519.1 hypothetical protein B9J08_04866 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01957	760	14	563.0	165	428	38.55140186915888	55.947712418300654	56.315789473684205	KAK8443589.1 hypothetical protein B9J08_01957 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01955	1247	13	302.0	163	504	32.34126984126984	65.88235294117646	40.417000801924615	KAK8443587.1 hypothetical protein B9J08_01955 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_04864	664	10	267.0	106	299	35.45150501672241	39.08496732026144	45.03012048192771	KAK8438517.1 hypothetical protein B9J08_04864 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_00925	464	10	259.0	68	194	35.051546391752574	25.359477124183005	41.810344827586206	KAK8442587.1 hypothetical protein B9J08_00925 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_04863	2946	9	301.0	105	284	36.971830985915496	37.12418300653595	9.640190088255261	KAK8438516.1 hypothetical protein B9J08_04863 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_03942	1729	9	184.0	96	350	27.42857142857143	45.751633986928105	20.242914979757085	KAK8439461.1 hypothetical protein B9J08_03942 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_03024	594	9	189.0	80	258	31.007751937984494	33.72549019607843	43.43434343434344	KAK8439933.1 hypothetical protein B9J08_03024 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_03329	393	9	217.0	54	177	30.508474576271187	23.137254901960784	45.038167938931295	KAK8440231.1 hypothetical protein B9J08_03329 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01479	721	9	94.0	27	70	38.57142857142858	9.15032679738562	9.70873786407767	KAK8443117.1 hypothetical protein B9J08_01479 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01618	673	8	144.0	58	196	29.591836734693878	25.620915032679736	29.123328380386333	KAK8443256.1 hypothetical protein B9J08_01618 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_04260	959	7	228.0	88	236	37.28813559322034	30.84967320261438	24.608967674661105	KAK8439767.1 hypothetical protein B9J08_04260 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_02294	1649	7	122.0	59	229	25.76419213973799	29.934640522875817	13.887204366282596	KAK8440992.1 hypothetical protein B9J08_02294 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_00456	524	7	145.0	66	230	28.695652173913043	30.065359477124183	43.89312977099237	KAK8442134.1 hypothetical protein B9J08_00456 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_00597	338	7	156.0	42	144	29.166666666666668	18.823529411764707	42.60355029585799	KAK8442271.1 hypothetical protein B9J08_00597 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_00872	419	7	268.0	80	286	27.972027972027973	37.38562091503268	68.25775656324582	KAK8442539.1 hypothetical protein B9J08_00872 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01142	1676	7	128.0	70	283	24.73498233215548	36.993464052287585	16.8854415274463	KAK8442793.1 hypothetical protein B9J08_01142 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01425	1501	7	99.0	55	243	22.633744855967077	31.76470588235294	16.1892071952032	KAK8443063.1 hypothetical protein B9J08_01425 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_01668	295	7	112.0	68	256	26.5625	33.464052287581694	86.77966101694915	KAK8443304.1 hypothetical protein B9J08_01668 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_05205	717	6	273.0	106	353	30.02832861189802	46.1437908496732	49.232914923291496	KAK8438843.1 hypothetical protein B9J08_05205 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_05239	166	6	107.0	40	130	30.76923076923077	16.99346405228758	78.3132530120482	KAK8438876.1 hypothetical protein B9J08_05239 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_04678	1219	6	78.0	31	112	27.67857142857143	14.640522875816995	9.187858900738311	KAK8439128.1 hypothetical protein B9J08_04678 [Candidozyma auris]
SCF1_old_B9J08_001458	765	B9J08_02572	426	6	80.0	18	54	33.33333333333333	7.0588235294117645	12.676056338028168	KAK8441260.1 hypothetical protein B9J08_02572 [Candidozyma auris]
