KAK8438168.1	B9J08_002237	100	494	494	494	100	100	0.0	978	B9J08_002237 CGDID:CAL0000220319 COORDS:Chr7_C_auris_B8441:571-2055W (1485 nucleotides) translated using codon table 12 (494 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438168.1	B9J08_002239	76.9	489	494	494	98.8	99.0	3.34e-283	773	B9J08_002239 CGDID:CAL0000223919 COORDS:Chr7_C_auris_B8441:4677-6161C (1485 nucleotides) translated using codon table 12 (494 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438168.1	B9J08_001526	32.2	463	494	530	92.7	87.0	3.27e-71	233	B9J08_001526 CGDID:CAL0000217947 COORDS:Chr3_C_auris_B8441:1675800-1677392C (1593 nucleotides) translated using codon table 12 (530 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438168.1	B9J08_001527	31.4	452	494	527	90.7	85.4	4.97e-68	225	B9J08_001527 CGDID:CAL0000227855 COORDS:Chr3_C_auris_B8441:1678341-1679924C (1584 nucleotides) translated using codon table 12 (527 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438168.1	B9J08_001984	31.4	456	494	543	91.1	82.1	1.03e-66	222	B9J08_001984 CGDID:CAL0000225457 COORDS:Chr3_C_auris_B8441:89732-91363C (1632 nucleotides) translated using codon table 12 (543 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438168.1	B9J08_001528	29.9	452	494	527	90.7	85.4	7.88e-65	216	B9J08_001528 CGDID:CAL0000226675 COORDS:Chr3_C_auris_B8441:1681420-1683003C (1584 nucleotides) translated using codon table 12 (527 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438168.1	B9J08_002480	25.7	470	494	544	90.7	85.7	3.57e-40	150	B9J08_002480 CGDID:CAL0000224243 COORDS:Chr7_C_auris_B8441:553821-555455C (1635 nucleotides) translated using codon table 12 (544 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438168.1	B9J08_005568	25.2	464	494	561	90.1	82.2	5.98e-40	149	B9J08_005568 HGT2 CGDID:CAL0000216495 COORDS:Chr4_C_auris_B8441:1410751-1412436W (1686 nucleotides) translated using codon table 12 (561 amino acids) Verified ORF; Putative sugar transporter containing transmembrane domains; downregulated in response to flucoazole treatment
KAK8438168.1	B9J08_004797	24.1	502	494	546	96.0	91.0	2.65e-37	142	B9J08_004797 HGT7 CGDID:CAL0000218207 COORDS:Chr5_C_auris_B8441:765456-767096C (1641 nucleotides) translated using codon table 12 (546 amino acids) Verified ORF; Putative sugar transporter containing transmembrane domains; downregulated in response to flucoazole treatment
KAK8438168.1	B9J08_002481	24.9	511	494	553	97.4	91.1	8.69e-36	137	B9J08_002481 CGDID:CAL0000225429 COORDS:Chr7_C_auris_B8441:557459-559120C (1662 nucleotides) translated using codon table 12 (553 amino acids) Uncharacterized ORF; Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and membrane localization
KAK8438169.1	B9J08_002238	100	653	653	653	100	100	0.0	1318	B9J08_002238 CGDID:CAL0000225957 COORDS:Chr7_C_auris_B8441:2110-4071C (1962 nucleotides) translated using codon table 12 (653 amino acids) Uncharacterized ORF; Has domain(s) with predicted DNA-binding transcription factor activity, RNA polymerase II-specific, zinc ion binding activity and role in regulation of DNA-templated transcription
