KAK8438168.1	PIS54463.1	100	494	0.0	978	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS54463.1 hypothetical protein B9J08_002237 [[Candida] auris]
KAK8438168.1	PIS54465.1	76.9	489	3.31e-283	773	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS54465.1 hypothetical protein B9J08_002239 [[Candida] auris]
KAK8438168.1	PIS56977.1	32.2	463	3.24e-71	233	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS56977.1 hypothetical protein B9J08_001526 [[Candida] auris]
KAK8438168.1	PIS56978.1	31.4	452	4.92e-68	225	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS56978.1 hypothetical protein B9J08_001527 [[Candida] auris]
KAK8438168.1	PIS54838.1	31.4	456	1.02e-66	222	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS54838.1 hypothetical protein B9J08_001984 [[Candida] auris]
KAK8438168.1	PIS56979.1	29.9	452	7.81e-65	216	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS56979.1 hypothetical protein B9J08_001528 [[Candida] auris]
KAK8438168.1	PIS49770.1	24.1	502	2.63e-37	142	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS49770.1 hypothetical protein B9J08_004797 [[Candida] auris]
KAK8438168.1	PIS54476.1	26.2	451	3.56e-34	132	KAK8438168.1 hypothetical protein B9J08_05247 [Candidozyma auris]	PIS54476.1 hypothetical protein B9J08_002250 [[Candida] auris]
KAK8438169.1	PIS54464.1	100	653	0.0	1318	KAK8438169.1 hypothetical protein B9J08_05248 [Candidozyma auris]	PIS54464.1 hypothetical protein B9J08_002238 [[Candida] auris]
KAK8438170.1	PIS54465.1	100	494	0.0	974	KAK8438170.1 hypothetical protein B9J08_05249 [Candidozyma auris]	PIS54465.1 hypothetical protein B9J08_002239 [[Candida] auris]
KAK8438170.1	PIS54463.1	76.9	489	2.33e-283	774	KAK8438170.1 hypothetical protein B9J08_05249 [Candidozyma auris]	PIS54463.1 hypothetical protein B9J08_002237 [[Candida] auris]
KAK8438170.1	PIS54838.1	33.2	455	1.20e-70	232	KAK8438170.1 hypothetical protein B9J08_05249 [Candidozyma auris]	PIS54838.1 hypothetical protein B9J08_001984 [[Candida] auris]
KAK8438170.1	PIS56978.1	31.7	458	2.40e-69	228	KAK8438170.1 hypothetical protein B9J08_05249 [Candidozyma auris]	PIS56978.1 hypothetical protein B9J08_001527 [[Candida] auris]
KAK8438170.1	PIS56977.1	31.0	452	3.76e-68	225	KAK8438170.1 hypothetical protein B9J08_05249 [Candidozyma auris]	PIS56977.1 hypothetical protein B9J08_001526 [[Candida] auris]
KAK8438170.1	PIS56979.1	30.6	457	3.68e-67	223	KAK8438170.1 hypothetical protein B9J08_05249 [Candidozyma auris]	PIS56979.1 hypothetical protein B9J08_001528 [[Candida] auris]
KAK8438170.1	PIS54476.1	24.8	455	5.69e-33	129	KAK8438170.1 hypothetical protein B9J08_05249 [Candidozyma auris]	PIS54476.1 hypothetical protein B9J08_002250 [[Candida] auris]
KAK8438171.1	PIS54466.1	100	830	0.0	1672	KAK8438171.1 hypothetical protein B9J08_05250 [Candidozyma auris]	PIS54466.1 hypothetical protein B9J08_002240 [[Candida] auris]
KAK8438171.1	PIS54839.1	60.3	829	0.0	1035	KAK8438171.1 hypothetical protein B9J08_05250 [Candidozyma auris]	PIS54839.1 hypothetical protein B9J08_001985 [[Candida] auris]
KAK8438171.1	PIS55561.1	26.1	782	1.73e-49	185	KAK8438171.1 hypothetical protein B9J08_05250 [Candidozyma auris]	PIS55561.1 hypothetical protein B9J08_001665 [[Candida] auris]
KAK8438172.1	PIS54467.1	100	688	0.0	1323	KAK8438172.1 hypothetical protein B9J08_05251 [Candidozyma auris]	PIS54467.1 hypothetical protein B9J08_002241 [[Candida] auris]
KAK8438172.1	PIS55443.1	53.2	635	4.60e-236	669	KAK8438172.1 hypothetical protein B9J08_05251 [Candidozyma auris]	PIS55443.1 hypothetical protein B9J08_001542 [[Candida] auris]
KAK8438172.1	PIS56972.1	52.0	629	6.09e-229	651	KAK8438172.1 hypothetical protein B9J08_05251 [Candidozyma auris]	PIS56972.1 hypothetical protein B9J08_001521 [[Candida] auris]
KAK8438172.1	PIS52307.1	48.3	629	4.17e-199	575	KAK8438172.1 hypothetical protein B9J08_05251 [Candidozyma auris]	PIS52307.1 hypothetical protein B9J08_003921 [[Candida] auris]
